 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,Sampe/Class
5:07:46 AM,22-07-23,21.6,21,0.2,0.54,0.43,1.65,3.53,4.85,0.87,3.43,3.31,0.63,10.18,16.29,1.63,4.4,52.48,1.29,70.11,Fresh Garlic
5:07:47 AM,22-07-23,21.6,21,0.2,0.55,0.34,1.66,3.77,4.47,0.89,3.54,3.09,0.64,10.5,17.33,1.61,4.31,51.3,1.3,72.46,Fresh Garlic
5:07:47 AM,22-07-23,21.6,21,0.2,0.55,0.38,1.66,3.66,3.98,0.97,3.72,3.28,0.64,10.22,15.21,1.57,4.51,52.11,1.4,70.82,Fresh Garlic
5:07:48 AM,22-07-23,21.6,21,0.2,0.55,0.34,1.64,3.76,4.22,0.86,3.63,2.94,0.67,10.75,17.33,1.56,4.31,51.75,1.31,71.55,Fresh Garlic
5:07:48 AM,22-07-23,21.6,21,0.2,0.54,0.43,1.64,3.51,4.89,0.88,3.42,3.35,0.64,10.13,17.01,1.62,4.34,52.11,1.3,70.82,Fresh Garlic
5:07:49 AM,22-07-23,21.6,21,0.2,0.54,0.39,1.62,3.62,4.36,0.84,3.58,3.55,0.62,9.87,15.5,1.62,4.48,52.3,1.3,70.47,Fresh Garlic
5:07:49 AM,22-07-23,21.6,21,0.2,0.55,0.41,1.72,3.56,3.85,0.87,3.77,3.76,0.63,9.61,15.02,1.67,4.53,50.58,1.28,73.97,Fresh Garlic
5:07:50 AM,22-07-23,21.6,21,0.2,0.54,0.4,1.66,3.6,4.05,0.88,3.69,3.58,0.64,9.82,15.4,1.62,4.49,52.57,1.3,69.94,Fresh Garlic
5:07:50 AM,22-07-23,21.6,21,0.2,0.54,0.36,1.54,3.7,4.66,0.82,3.49,2.91,0.56,10.8,16.29,1.62,4.4,51.12,1.29,72.84,Fresh Garlic
5:07:51 AM,22-07-23,21.6,21,0.2,0.55,0.37,1.66,3.66,4.08,0.88,3.68,3.69,0.63,9.7,18.32,1.62,4.22,50.22,1.3,74.74,Fresh Garlic
5:07:51 AM,22-07-23,21.6,21,0.2,0.54,0.48,1.59,3.4,4.59,0.81,3.51,3.31,0.68,10.18,16.29,1.62,4.4,52.02,1.3,71,Fresh Garlic
5:07:52 AM,22-07-23,21.6,21,0.2,0.54,0.36,1.66,3.7,5.3,0.76,3.31,3.62,0.62,9.78,15.69,1.6,4.46,51.84,1.25,71.36,Fresh Garlic
5:07:53 AM,22-07-23,21.6,21,0.2,0.55,0.41,1.67,3.58,4.05,0.9,3.69,3.35,0.62,10.13,16.49,1.62,4.38,51.39,1.31,72.28,Fresh Garlic
5:07:53 AM,22-07-23,21.6,21,0.2,0.55,0.36,1.65,3.7,3.91,0.88,3.74,2.67,0.66,11.21,17.44,1.64,4.3,52.02,1.25,71,Fresh Garlic
5:07:54 AM,22-07-23,21.6,21,0.2,0.54,0.4,1.66,3.58,3.41,1.01,3.96,3.55,0.7,9.87,16.39,1.61,4.39,52.11,1.31,70.82,Fresh Garlic
5:07:54 AM,22-07-23,21.6,21,0.2,0.54,0.34,1.65,3.75,4.26,0.89,3.62,3.41,0.64,10.04,15.6,1.61,4.47,52.11,1.29,70.82,Fresh Garlic
5:07:55 AM,22-07-23,21.6,21,0.2,0.54,0.39,1.69,3.62,4.33,0.85,3.59,3.15,0.65,10.41,16.39,1.62,4.39,52.11,1.3,70.82,Fresh Garlic
5:07:55 AM,22-07-23,21.6,21,0.2,0.55,0.4,1.62,3.59,4.62,0.86,3.5,3.51,0.63,9.91,16.29,1.62,4.4,52.21,1.3,70.65,Fresh Garlic
5:07:56 AM,22-07-23,21.6,21,0.2,0.55,0.39,1.62,3.62,3.91,0.82,3.74,3.09,0.62,10.5,17.22,1.56,4.32,52.02,1.31,71,Fresh Garlic
5:07:56 AM,22-07-23,21.6,21,0.2,0.55,0.39,1.64,3.61,4.36,0.79,3.58,3.22,0.64,10.31,15.4,1.62,4.49,52.3,1.29,70.47,Fresh Garlic
5:07:57 AM,22-07-23,21.6,21,0.2,0.54,0.32,1.65,3.81,4.15,0.89,3.65,3.94,0.64,9.41,17.55,1.58,4.29,51.93,1.27,71.18,Fresh Garlic
5:07:57 AM,22-07-23,21.6,21,0.2,0.55,0.39,1.66,3.61,3.68,0.89,3.83,3.58,0.65,9.82,15.69,1.61,4.46,51.93,1.3,71.18,Fresh Garlic
5:07:58 AM,22-07-23,21.6,21,0.2,0.55,0.35,1.65,3.73,4.12,0.88,3.66,4.4,0.61,8.96,16.39,1.63,4.39,50.94,1.28,73.21,Fresh Garlic
5:07:58 AM,22-07-23,21.6,21,0.2,0.54,0.4,1.65,3.59,4.47,0.93,3.54,3.22,0.62,10.31,16.19,1.63,4.41,51.57,1.31,71.91,Fresh Garlic
5:07:59 AM,22-07-23,21.6,21,0.2,0.54,0.38,1.73,3.66,4.26,0.87,3.62,3.62,0.55,9.78,16.29,1.57,4.4,51.57,1.3,71.91,Fresh Garlic
5:07:59 AM,22-07-23,21.6,21,0.2,0.55,0.41,1.66,3.56,3.98,0.88,3.72,3,0.63,10.65,16.6,1.61,4.37,53.76,1.3,67.7,Fresh Garlic
5:08:00 AM,22-07-23,21.6,21,0.2,0.55,0.38,1.65,3.66,4.66,0.88,3.49,4.09,0.64,9.26,16.29,1.6,4.4,50.94,1.29,73.21,Fresh Garlic
5:08:01 AM,22-07-23,21.6,21,0.2,0.55,0.38,1.65,3.66,4.36,0.89,3.58,3.51,0.64,9.91,14.93,1.62,4.54,51.93,1.3,71.18,Fresh Garlic
5:08:02 AM,22-07-23,21.6,21,0.2,0.55,0.4,1.62,3.59,4.05,0.87,3.69,3,0.56,10.65,16.6,1.61,4.37,52.11,1.31,70.82,Fresh Garlic
5:08:02 AM,22-07-23,21.6,21,0.2,0.55,0.4,1.65,3.6,4.33,0.89,3.59,3.45,0.65,10,16.8,1.64,4.35,51.93,1.31,71.18,Fresh Garlic
5:08:02 AM,22-07-23,21.5,21,0.2,0.55,0.39,1.61,3.61,4.26,0.88,3.62,3.55,0.63,9.87,15.99,1.59,4.43,52.02,1.3,71,Fresh Garlic
5:08:03 AM,22-07-23,21.5,21,0.2,0.55,0.36,1.64,3.7,3.85,0.88,3.77,3.48,0.64,9.95,16.7,1.63,4.36,52.3,1.3,70.47,Fresh Garlic
5:08:03 AM,22-07-23,21.5,21,0.2,0.55,0.41,1.64,3.56,4.22,0.87,3.63,3.45,0.65,10,16.09,1.62,4.42,52.11,1.3,70.82,Fresh Garlic
5:08:04 AM,22-07-23,21.5,21,0.2,0.55,0.37,1.64,3.66,4.22,0.88,3.63,3.45,0.64,10,17.33,1.63,4.31,51.57,1.31,71.91,Fresh Garlic
5:08:04 AM,22-07-23,21.5,21,0.2,0.55,0.38,1.61,3.65,4.55,0.79,3.52,3.58,0.65,9.82,15.21,1.66,4.51,51.84,1.25,71.36,Fresh Garlic
5:08:05 AM,22-07-23,21.5,21,0.2,0.55,0.42,1.68,3.54,5.38,0.88,3.29,3.38,0.65,10.09,16.09,1.63,4.42,52.66,1.31,69.76,Fresh Garlic
5:08:05 AM,22-07-23,21.5,21,0.2,0.55,0.36,1.65,3.69,4.08,1.01,3.68,4.36,0.78,9,16.39,1.61,4.39,51.93,1.32,71.18,Fresh Garlic
5:08:06 AM,22-07-23,21.5,21,0.2,0.55,0.38,1.58,3.64,4.29,0.9,3.6,3.22,0.6,10.31,15.21,1.56,4.51,52.39,1.25,70.29,Fresh Garlic
5:08:06 AM,22-07-23,21.5,21,0.2,0.54,0.34,1.64,3.76,4.26,0.88,3.62,3.45,0.6,10,15.99,1.62,4.43,51.03,1.3,73.02,Fresh Garlic
5:08:07 AM,22-07-23,21.5,21,0.2,0.55,0.37,1.59,3.66,4.47,0.86,3.54,3.62,0.59,9.78,15.69,1.58,4.46,52.39,1.29,70.29,Fresh Garlic
5:08:07 AM,22-07-23,21.5,21,0.2,0.55,0.39,1.64,3.61,4.81,0.87,3.44,3.38,0.64,10.09,14.01,1.63,4.65,52.3,1.33,70.47,Fresh Garlic
5:08:08 AM,22-07-23,21.5,21,0.2,0.54,0.42,1.67,3.55,4.66,0.88,3.49,3.28,0.66,10.22,16.19,1.62,4.41,52.75,1.32,69.59,Fresh Garlic
5:08:08 AM,22-07-23,21.5,21,0.2,0.54,0.34,1.65,3.75,4.44,0.74,3.56,4.48,0.63,8.89,16.8,1.59,4.35,50.94,1.3,73.21,Fresh Garlic
5:08:09 AM,22-07-23,21.5,21,0.2,0.55,0.4,1.65,3.59,4.29,0.88,3.6,3.58,0.65,9.82,16.39,1.62,4.39,51.12,1.3,72.84,Fresh Garlic
5:08:09 AM,22-07-23,21.5,21,0.2,0.55,0.39,1.67,3.62,4.4,0.88,3.57,3.15,0.63,10.41,15.11,1.64,4.52,52.02,1.31,71,Fresh Garlic
5:08:10 AM,22-07-23,21.5,21,0.2,0.55,0.38,1.67,3.63,4.08,0.89,3.68,3.09,0.58,10.5,15.69,1.61,4.46,52.02,1.3,71,Fresh Garlic
5:08:11 AM,22-07-23,21.5,21,0.2,0.54,0.42,1.68,3.54,4.36,0.8,3.58,3.38,0.63,10.09,15.99,1.64,4.43,51.66,1.31,71.73,Fresh Garlic
5:08:11 AM,22-07-23,21.5,21,0.2,0.55,0.4,1.66,3.59,4.22,0.92,3.63,3.83,0.64,9.53,15.5,1.59,4.48,51.93,1.3,71.18,Fresh Garlic
5:08:12 AM,22-07-23,21.5,21,0.2,0.55,0.4,1.65,3.6,3.35,0.83,3.99,3.51,0.62,9.91,16.8,1.61,4.35,52.02,1.26,71,Fresh Garlic
5:08:12 AM,22-07-23,21.5,21,0.2,0.55,0.41,1.66,3.58,4.44,0.87,3.56,3.69,0.64,9.7,16.6,1.64,4.37,51.66,1.4,71.73,Fresh Garlic
5:08:13 AM,22-07-23,21.4,21,0.2,0.55,0.34,1.66,3.76,4.36,0.88,3.58,3.35,0.64,10.13,16.6,1.65,4.37,52.48,1.31,70.11,Fresh Garlic
5:08:13 AM,22-07-23,21.4,21,0.2,0.55,0.42,1.66,3.54,4.47,0.86,3.54,3.31,0.62,10.18,16.49,1.6,4.38,52.75,1.3,69.59,Fresh Garlic
5:08:14 AM,22-07-23,21.4,21,0.2,0.55,0.38,1.65,3.66,5.68,0.88,3.22,3.69,0.65,9.7,15.02,1.62,4.53,51.21,1.3,72.65,Fresh Garlic
5:08:14 AM,22-07-23,21.4,21,0.2,0.54,0.41,1.6,3.58,4.74,0.87,3.46,2.85,0.58,10.9,17.44,1.61,4.3,51.93,1.3,71.18,Fresh Garlic
5:08:15 AM,22-07-23,21.5,21,0.2,0.55,0.48,1.66,3.41,3.91,0.87,3.74,4.24,0.64,9.11,16.29,1.56,4.4,53.48,1.32,68.21,Fresh Garlic
5:08:15 AM,22-07-23,21.5,21,0.2,0.54,0.34,1.66,3.77,4.51,0.88,3.53,3.45,0.64,10,15.89,1.6,4.44,51.12,1.3,72.84,Fresh Garlic
5:08:16 AM,22-07-23,21.5,21,0.2,0.55,0.41,1.66,3.56,3.53,0.89,3.9,3.35,0.64,10.13,15.79,1.62,4.45,53.39,1.3,68.38,Fresh Garlic
5:08:16 AM,22-07-23,21.5,21,0.2,0.54,0.39,1.67,3.62,3.81,1.05,3.78,3.94,0.7,9.41,16.49,1.61,4.38,52.11,1.31,70.82,Fresh Garlic
5:08:17 AM,22-07-23,21.4,22,0.2,0.55,0.45,1.66,3.48,4.29,0.89,3.6,3.03,0.64,10.6,15.79,1.59,4.45,53.85,1.31,67.53,Fresh Garlic
5:08:17 AM,22-07-23,21.4,22,0.2,0.54,0.42,1.68,3.55,3.91,1.01,3.74,3.55,0.75,9.87,17.22,1.61,4.32,52.48,1.32,70.11,Fresh Garlic
5:08:18 AM,22-07-23,21.4,22,0.2,0.54,0.37,1.66,3.68,4.44,0.92,3.56,3.06,0.64,10.55,16.09,1.59,4.42,52.11,1.3,70.82,Fresh Garlic
5:08:18 AM,22-07-23,21.4,22,0.2,0.54,0.37,1.72,3.68,4.05,0.91,3.69,3.31,0.66,10.18,16.39,1.65,4.39,50.94,1.3,73.21,Fresh Garlic
5:08:19 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.67,3.62,3.56,0.85,3.89,3.41,0.63,10.04,16.49,1.61,4.38,53.76,1.26,67.7,Fresh Garlic
5:08:19 AM,22-07-23,21.4,22,0.2,0.54,0.42,1.67,3.55,4.4,0.93,3.57,4.48,0.65,8.89,17.98,1.58,4.25,52.3,1.44,70.47,Fresh Garlic
5:08:20 AM,22-07-23,21.4,22,0.2,0.54,0.35,1.63,3.73,4.19,0.86,3.64,2.94,0.63,10.75,14.93,1.68,4.54,51.66,1.32,71.73,Fresh Garlic
5:08:21 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.66,3.62,3.35,0.9,3.99,3.51,0.62,9.91,15.69,1.61,4.46,51.84,1.33,71.36,Fresh Garlic
5:08:21 AM,22-07-23,21.4,22,0.2,0.54,0.42,1.7,3.55,4.33,0.87,3.59,3.41,0.55,10.04,16.7,1.57,4.36,52.21,1.3,70.65,Fresh Garlic
5:08:22 AM,22-07-23,21.4,22,0.2,0.54,0.4,1.67,3.6,4.22,0.9,3.63,3.55,0.64,9.87,16.7,1.55,4.36,51.48,1.3,72.1,Fresh Garlic
5:08:22 AM,22-07-23,21.4,22,0.2,0.54,0.43,1.72,3.51,3.88,0.88,3.75,3.41,0.61,10.04,16.19,1.62,4.41,51.21,1.26,72.65,Fresh Garlic
5:08:23 AM,22-07-23,21.4,22,0.2,0.55,0.4,1.56,3.58,4.62,0.85,3.5,3,0.58,10.65,15.11,1.62,4.52,52.21,1.3,70.65,Fresh Garlic
5:08:23 AM,22-07-23,21.4,22,0.2,0.55,0.44,1.66,3.49,4.66,0.87,3.49,3.38,0.63,10.09,16.19,1.61,4.41,52.02,1.33,71,Fresh Garlic
5:08:24 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.63,3.62,4.36,0.84,3.58,3.25,0.61,10.27,16.29,1.62,4.4,51.39,1.31,72.28,Fresh Garlic
5:08:24 AM,22-07-23,21.4,22,0.2,0.54,0.38,1.68,3.66,4.26,0.87,3.62,3.41,0.67,10.04,16.39,1.56,4.39,52.39,1.33,70.29,Fresh Garlic
5:08:25 AM,22-07-23,21.4,22,0.2,0.55,0.41,1.66,3.58,4.66,0.86,3.49,3.58,0.64,9.82,15.6,1.62,4.47,51.93,1.31,71.18,Fresh Garlic
5:08:25 AM,22-07-23,21.4,22,0.2,0.54,0.42,1.64,3.55,4.19,0.9,3.64,3.09,0.64,10.5,14.19,1.58,4.63,51.39,1.3,72.28,Fresh Garlic
5:08:26 AM,22-07-23,21.4,22,0.2,0.55,0.4,1.66,3.58,4.22,0.93,3.63,3.18,0.62,10.36,16.19,1.64,4.41,52.39,1.31,70.29,Fresh Garlic
5:08:26 AM,22-07-23,21.4,22,0.2,0.54,0.4,1.61,3.6,4.33,0.88,3.59,3.55,0.53,9.87,16.19,1.62,4.41,52.21,1.3,70.65,Fresh Garlic
5:08:27 AM,22-07-23,21.4,22,0.2,0.55,0.41,1.66,3.58,4.36,0.9,3.58,3.79,0.64,9.57,16.29,1.63,4.4,51.75,1.3,71.55,Fresh Garlic
5:08:27 AM,22-07-23,21.4,22,0.2,0.55,0.4,1.66,3.58,4.62,0.86,3.5,3.62,0.64,9.78,16.29,1.64,4.4,53.12,1.29,68.89,Fresh Garlic
5:08:28 AM,22-07-23,21.4,22,0.2,0.55,0.36,1.68,3.69,4.26,0.87,3.62,4.32,0.65,9.03,15.99,1.62,4.43,51.03,1.3,73.02,Fresh Garlic
5:08:28 AM,22-07-23,21.4,22,0.2,0.55,0.48,1.67,3.42,4.33,0.87,3.59,3.09,0.65,10.5,15.99,1.61,4.43,53.3,1.29,68.55,Fresh Garlic
5:08:29 AM,22-07-23,21.4,22,0.2,0.55,0.4,1.68,3.6,4.44,0.89,3.56,3.31,0.64,10.18,15.69,1.61,4.46,51.93,1.33,71.18,Fresh Garlic
5:08:30 AM,22-07-23,21.4,22,0.2,0.55,0.4,1.66,3.59,5.34,0.83,3.3,4.98,0.63,8.47,15.89,1.64,4.44,50.49,1.29,74.16,Fresh Garlic
5:08:30 AM,22-07-23,21.4,22,0.2,0.55,0.4,1.66,3.59,4.26,0.88,3.62,3.41,0.64,10.04,16.6,1.61,4.37,51.84,1.3,71.36,Fresh Garlic
5:08:31 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.66,3.62,4.29,0.88,3.6,3.38,0.64,10.09,16.39,1.62,4.39,51.75,1.3,71.55,Fresh Garlic
5:08:31 AM,22-07-23,21.4,22,0.2,0.55,0.4,1.67,3.59,3.88,0.86,3.75,3.31,0.64,10.18,19,1.62,4.17,53.39,1.31,68.38,Fresh Garlic
5:08:32 AM,22-07-23,21.4,22,0.2,0.55,0.41,1.66,3.58,4.33,0.88,3.59,3.28,0.59,10.22,16.39,1.63,4.39,52.48,1.31,70.11,Fresh Garlic
5:08:32 AM,22-07-23,21.4,22,0.2,0.54,0.36,1.65,3.7,4.47,0.82,3.54,3.38,0.63,10.09,16.6,1.56,4.37,51.03,1.33,73.02,Fresh Garlic
5:08:33 AM,22-07-23,21.4,22,0.2,0.54,0.35,1.63,3.73,4.33,0.89,3.59,3.31,0.64,10.18,17.44,1.61,4.3,51.03,1.29,73.02,Fresh Garlic
5:08:33 AM,22-07-23,21.4,22,0.2,0.55,0.4,1.66,3.59,4.33,0.88,3.59,3.38,0.65,10.09,17.12,1.62,4.33,51.66,1.3,71.73,Fresh Garlic
5:08:34 AM,22-07-23,21.4,22,0.2,0.54,0.37,1.65,3.68,3.65,0.9,3.85,3.79,0.64,9.57,16.09,1.66,4.42,50.94,1.3,73.21,Fresh Garlic
5:08:34 AM,22-07-23,21.4,22,0.2,0.55,0.34,1.64,3.75,3.95,0.9,3.73,3.48,0.64,9.95,17.01,1.62,4.34,53.76,1.3,67.7,Fresh Garlic
5:08:35 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.72,3.62,4.4,1.02,3.57,3.22,0.74,10.31,14.93,1.61,4.54,52.66,1.31,69.76,Fresh Garlic
5:08:35 AM,22-07-23,21.4,22,0.2,0.55,0.36,1.74,3.7,4.51,0.85,3.53,3.45,0.63,10,16.09,1.62,4.42,52.02,1.3,71,Fresh Garlic
5:08:36 AM,22-07-23,21.4,22,0.2,0.54,0.39,1.65,3.61,4.7,0.89,3.47,3.09,0.64,10.5,16.7,1.61,4.36,52.48,1.29,70.11,Fresh Garlic
5:08:36 AM,22-07-23,21.4,22,0.2,0.55,0.37,1.61,3.66,4.4,0.93,3.57,3.38,0.7,10.09,16.91,1.62,4.34,50.94,1.35,73.21,Fresh Garlic
5:08:37 AM,22-07-23,21.4,22,0.2,0.55,0.34,1.63,3.77,4.26,0.83,3.62,3.55,0.59,9.87,16.29,1.56,4.4,51.66,1.3,71.73,Fresh Garlic
5:08:37 AM,22-07-23,21.4,22,0.2,0.55,0.38,1.65,3.63,4.26,0.89,3.62,3.51,0.6,9.91,15.11,1.62,4.52,51.12,1.3,72.84,Fresh Garlic
5:08:38 AM,22-07-23,21.4,22,0.2,0.55,0.38,1.66,3.65,4.29,0.82,3.6,3.51,0.53,9.91,15.5,1.62,4.48,51.84,1.27,71.36,Fresh Garlic
5:08:38 AM,22-07-23,21.4,22,0.2,0.54,0.39,1.6,3.62,4.05,0.9,3.69,3.35,0.62,10.13,17.01,1.61,4.34,51.48,1.3,72.1,Fresh Garlic
5:08:39 AM,22-07-23,21.4,22,0.2,0.54,0.4,1.66,3.58,4.29,0.88,3.6,3.38,0.66,10.09,16.6,1.62,4.37,51.75,1.3,71.55,Fresh Garlic
5:08:40 AM,22-07-23,21.4,22,0.2,0.54,0.32,1.74,3.83,4.33,0.92,3.59,3.65,0.65,9.74,16.19,1.65,4.41,51.66,1.31,71.73,Fresh Garlic
5:08:40 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.67,3.62,5.05,0.81,3.37,3.55,0.62,9.87,16.29,1.62,4.4,51.66,1.28,71.73,Fresh Garlic
5:08:41 AM,22-07-23,21.4,22,0.2,0.54,0.45,1.65,3.48,4.12,0.89,3.66,3.35,0.64,10.13,17.01,1.61,4.34,53.57,1.33,68.04,Fresh Garlic
5:08:41 AM,22-07-23,21.4,22,0.2,0.54,0.39,1.75,3.62,3.91,0.92,3.74,3.51,0.62,9.91,16.09,1.61,4.42,51.57,1.3,71.91,Fresh Garlic
5:08:42 AM,22-07-23,21.4,22,0.2,0.55,0.45,1.65,3.48,4.19,0.89,3.64,3.03,0.65,10.6,14.74,1.6,4.56,53.12,1.3,68.89,Fresh Garlic
5:08:42 AM,22-07-23,21.4,22,0.2,0.55,0.41,1.66,3.57,3.75,0.87,3.81,3.62,0.63,9.78,16.19,1.62,4.41,52.57,1.24,69.94,Fresh Garlic
5:08:43 AM,22-07-23,21.4,22,0.2,0.55,0.36,1.65,3.71,4.4,0.89,3.57,3.38,0.64,10.09,15.79,1.61,4.45,53.48,1.3,68.21,Fresh Garlic
5:08:43 AM,22-07-23,21.4,22,0.2,0.55,0.33,1.71,3.81,3.91,0.87,3.74,2.94,0.82,10.75,15.79,1.61,4.45,51.48,1.31,72.1,Fresh Garlic
5:08:44 AM,22-07-23,21.4,22,0.2,0.55,0.4,1.65,3.6,4.4,0.94,3.57,3,0.67,10.65,16.8,1.62,4.35,51.48,1.25,72.1,Fresh Garlic
5:08:44 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.66,3.62,4.33,0.88,3.59,3.38,0.65,10.09,16.6,1.61,4.37,52.39,1.3,70.29,Fresh Garlic
5:08:45 AM,22-07-23,21.4,22,0.2,0.55,0.41,1.7,3.56,3.81,0.91,3.78,3.31,0.64,10.18,16.49,1.61,4.38,51.21,1.33,72.65,Fresh Garlic
5:08:45 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.65,3.62,4.26,0.87,3.62,4.6,0.64,8.78,16.19,1.64,4.41,52.11,1.32,70.82,Fresh Garlic
5:08:46 AM,22-07-23,21.4,22,0.2,0.54,0.39,1.62,3.62,4.44,0.9,3.56,3.09,0.56,10.5,17.76,1.6,4.27,51.66,1.33,71.73,Fresh Garlic
5:08:46 AM,22-07-23,21.4,22,0.2,0.55,0.36,1.66,3.71,4.81,0.89,3.44,2.5,0.67,11.54,16.6,1.61,4.37,51.12,1.28,72.84,Fresh Garlic
5:08:47 AM,22-07-23,21.4,22,0.2,0.54,0.44,1.65,3.49,3.75,0.85,3.81,3.51,0.64,9.91,15.4,1.65,4.49,54.49,1.31,66.38,Fresh Garlic
5:08:47 AM,22-07-23,21.4,22,0.2,0.55,0.36,1.67,3.7,3.91,0.99,3.74,3.31,0.7,10.18,16.6,1.6,4.37,50.4,1.41,74.36,Fresh Garlic
5:08:48 AM,22-07-23,21.4,22,0.2,0.55,0.35,1.62,3.74,4.59,0.84,3.51,2.85,0.63,10.9,16.8,1.62,4.35,50.94,1.27,73.21,Fresh Garlic
5:08:49 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.56,3.62,4.33,0.88,3.59,3.35,0.64,10.13,14.1,1.62,4.64,52.21,1.31,70.65,Fresh Garlic
5:08:49 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.65,3.62,4.36,0.89,3.58,3.58,0.66,9.82,16.7,1.62,4.36,52.02,1.31,71,Fresh Garlic
5:08:50 AM,22-07-23,21.4,22,0.2,0.55,0.42,1.65,3.55,4.29,0.87,3.6,3.35,0.64,10.13,14.93,1.62,4.54,53.39,1.31,68.38,Fresh Garlic
5:08:50 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.63,3.61,4.22,0.8,3.63,3.12,0.63,10.45,16.91,1.59,4.34,51.12,1.29,72.84,Fresh Garlic
5:08:51 AM,22-07-23,21.4,22,0.2,0.54,0.39,1.65,3.62,4.08,0.84,3.68,3.62,0.64,9.78,15.5,1.62,4.48,54.03,1.31,67.2,Fresh Garlic
5:08:51 AM,22-07-23,21.4,22,0.2,0.55,0.38,1.66,3.64,4.15,0.87,3.65,3.45,0.65,10,15.89,1.61,4.44,50.94,1.33,73.21,Fresh Garlic
5:08:52 AM,22-07-23,21.4,22,0.2,0.54,0.34,1.6,3.75,4.15,0.87,3.65,3.31,0.59,10.18,14.46,1.63,4.6,52.02,1.32,71,Fresh Garlic
5:08:52 AM,22-07-23,21.4,22,0.2,0.55,0.36,1.57,3.71,4.26,0.83,3.62,2.67,0.63,11.21,15.21,1.57,4.51,52.21,1.32,70.65,Fresh Garlic
5:08:53 AM,22-07-23,21.4,22,0.2,0.55,0.4,1.65,3.59,3.91,0.89,3.74,3.58,0.63,9.82,16.49,1.61,4.38,52.3,1.3,70.47,Fresh Garlic
5:08:53 AM,22-07-23,21.4,22,0.2,0.55,0.46,1.66,3.46,4.01,0.89,3.7,3.15,0.58,10.41,17.12,1.62,4.33,54.12,1.31,67.04,Fresh Garlic
5:08:54 AM,22-07-23,21.4,22,0.2,0.54,0.4,1.65,3.6,4.22,0.92,3.63,3.51,0.64,9.91,16.19,1.65,4.41,51.75,1.31,71.55,Fresh Garlic
5:08:54 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.69,3.62,4.29,0.83,3.6,3.28,0.58,10.22,16.19,1.61,4.41,52.02,1.26,71,Fresh Garlic
5:08:55 AM,22-07-23,21.4,22,0.2,0.54,0.39,1.66,3.62,4.08,0.89,3.68,2.76,0.66,11.05,17.12,1.63,4.33,52.48,1.31,70.11,Fresh Garlic
5:08:55 AM,22-07-23,21.4,22,0.2,0.55,0.37,1.67,3.66,4.62,0.92,3.5,3.58,0.64,9.82,16.6,1.63,4.37,50.76,1.31,73.59,Fresh Garlic
5:08:56 AM,22-07-23,21.4,22,0.2,0.55,0.36,1.67,3.7,4.08,0.89,3.68,4.24,0.65,9.11,15.11,1.71,4.52,50.85,1.32,73.4,Fresh Garlic
5:08:56 AM,22-07-23,21.4,22,0.2,0.54,0.37,1.65,3.67,4.59,0.86,3.51,2.82,0.64,10.95,14.28,1.68,4.62,51.48,1.31,72.1,Fresh Garlic
5:08:57 AM,22-07-23,21.4,22,0.2,0.55,0.33,1.74,3.81,4.33,0.87,3.59,3.28,0.64,10.22,16.09,1.66,4.42,51.3,1.31,72.46,Fresh Garlic
5:08:57 AM,22-07-23,21.4,22,0.2,0.54,0.4,1.64,3.59,3.91,0.87,3.74,3.15,0.63,10.41,16.19,1.7,4.41,52.84,1.31,69.41,Fresh Garlic
5:08:58 AM,22-07-23,21.4,22,0.2,0.55,0.39,1.63,3.62,4.4,0.84,3.57,2.64,0.65,11.26,15.89,1.65,4.44,52.21,1.26,70.65,Fresh Garlic
5:08:59 AM,22-07-23,21.4,22,0.2,0.54,0.39,1.64,3.62,4.51,0.88,3.53,3,0.64,10.65,16.49,1.6,4.38,52.93,1.29,69.24,Fresh Garlic
5:08:59 AM,22-07-23,21.4,22,0.2,0.55,0.43,1.65,3.52,3.85,0.92,3.77,3.22,0.62,10.31,15.79,1.62,4.45,53.66,1.3,67.87,Fresh Garlic
5:09:00 AM,22-07-23,21.4,22,0.2,0.54,0.38,1.59,3.65,4.55,0.9,3.52,3.18,0.62,10.36,15.79,1.65,4.45,51.57,1.31,71.91,Fresh Garlic
5:09:00 AM,22-07-23,21.4,22,0.2,0.55,0.36,1.7,3.7,4.47,0.89,3.54,3.51,0.65,9.91,16.09,1.61,4.42,52.21,1.34,70.65,Fresh Garlic
